State,Date,Year,Month,Unemployment_Rate,Information,Professional_and_Tech_Services,Leisure_and_Hospitality,Total_Tech_Employment_Thousands
Indiana,2020-01-01,2020,1,3.4,2689.1,679.9,2440.4,3369.0
Indiana,2020-02-01,2020,2,3.5,2695.4,680.3,2451.5,3375.7
Indiana,2020-03-01,2020,3,3.6,2681.5,680.7,2438.0,3362.2
Indiana,2020-04-01,2020,4,16.9,2254.2,556.8,2113.6,2811.0
Indiana,2020-05-01,2020,5,12.5,2404.1,606.7,2210.1,3010.8
Indiana,2020-06-01,2020,6,10.3,2541.4,654.3,2266.1,3195.7
Indiana,2020-07-01,2020,7,8.9,2579.7,657.6,2282.3,3237.2999999999997
Indiana,2020-08-01,2020,8,7.2,2604.1,662.7,2341.3,3266.8
Indiana,2020-09-01,2020,9,6.5,2600.9,664.3,2353.5,3265.2
Indiana,2020-10-01,2020,10,5.6,2635.9,666.5,2390.6,3302.4
Indiana,2020-11-01,2020,11,5.2,2646.9,666.6,2399.9,3313.5
Indiana,2020-12-01,2020,12,5.0,2648.3,670.9,2395.1,3319.2000000000003
Indiana,2021-01-01,2021,1,4.7,2601.4,660.9,2347.4,3262.3
Indiana,2021-02-01,2021,2,4.6,2602.0,659.1,2351.2,3261.1
Indiana,2021-03-01,2021,3,4.5,2623.4,668.0,2370.4,3291.4
Indiana,2021-04-01,2021,4,4.4,2637.1,671.1,2381.0,3308.2
Indiana,2021-05-01,2021,5,4.2,2661.5,675.3,2404.7,3336.8
Indiana,2021-06-01,2021,6,4.1,2682.9,684.1,2394.1,3367.0
Indiana,2021-07-01,2021,7,3.9,2708.7,686.8,2388.2,3395.5
Indiana,2021-08-01,2021,8,3.7,2704.5,683.7,2418.5,3388.2
Indiana,2021-09-01,2021,9,3.5,2682.8,685.3,2405.4,3368.1000000000004
Indiana,2021-10-01,2021,10,3.3,2725.0,690.0,2450.8,3415.0
Indiana,2021-11-01,2021,11,3.1,2748.7,693.1,2475.6,3441.7999999999997
Indiana,2021-12-01,2021,12,3.0,2750.4,693.0,2477.1,3443.4
Indiana,2022-01-01,2022,1,3.0,2697.6,680.3,2429.5,3377.8999999999996
Indiana,2022-02-01,2022,2,2.9,2717.6,686.7,2442.6,3404.3
Indiana,2022-03-01,2022,3,2.9,2734.5,692.3,2458.7,3426.8
Indiana,2022-04-01,2022,4,3.0,2761.3,698.2,2480.7,3459.5
Indiana,2022-05-01,2022,5,3.0,2782.2,703.6,2495.3,3485.7999999999997
Indiana,2022-06-01,2022,6,3.0,2797.5,710.7,2467.6,3508.2
Indiana,2022-07-01,2022,7,3.1,2819.0,715.0,2465.0,3534.0
Indiana,2022-08-01,2022,8,3.1,2816.4,713.6,2500.1,3530.0
Indiana,2022-09-01,2022,9,3.1,2803.5,711.5,2505.8,3515.0
Indiana,2022-10-01,2022,10,3.2,2809.6,709.8,2520.3,3519.3999999999996
Indiana,2022-11-01,2022,11,3.2,2822.5,708.9,2541.2,3531.4
Indiana,2022-12-01,2022,12,3.3,2816.4,706.4,2533.4,3522.8
Indiana,2023-01-01,2023,1,3.3,2761.1,689.5,2488.3,3450.6
Indiana,2023-02-01,2023,2,3.3,2778.9,696.6,2506.5,3475.5
Indiana,2023-03-01,2023,3,3.3,2787.6,698.6,2518.6,3486.2
Indiana,2023-04-01,2023,4,3.3,2804.0,700.6,2530.3,3504.6
Indiana,2023-05-01,2023,5,3.3,2828.1,702.9,2557.5,3531.0
Indiana,2023-06-01,2023,6,3.4,2842.1,710.5,2534.7,3552.6
Indiana,2023-07-01,2023,7,3.4,2835.5,706.7,2505.0,3542.2
Indiana,2023-08-01,2023,8,3.4,2841.5,706.3,2547.0,3547.8
Indiana,2023-09-01,2023,9,3.5,2831.5,704.2,2551.0,3535.7
Indiana,2023-10-01,2023,10,3.5,2834.9,700.0,2567.0,3534.9
Indiana,2023-11-01,2023,11,3.6,2844.5,699.1,2582.6,3543.6
Indiana,2023-12-01,2023,12,3.7,2840.1,698.7,2580.2,3538.8
Indiana,2024-01-01,2024,1,3.7,2777.4,686.3,2518.1,3463.7
Indiana,2024-02-01,2024,2,3.8,2792.8,689.5,2536.7,3482.3
Indiana,2024-03-01,2024,3,3.9,2799.3,693.1,2544.5,3492.4
Indiana,2024-04-01,2024,4,4.0,2819.8,695.5,2563.5,3515.3
Indiana,2024-05-01,2024,5,4.1,2843.9,701.1,2588.4,3545.0
Indiana,2024-06-01,2024,6,4.1,2855.2,709.4,2556.6,3564.6
Indiana,2024-07-01,2024,7,4.1,2845.7,701.7,2521.9,3547.3999999999996
Indiana,2024-08-01,2024,8,4.2,2850.3,704.7,2568.1,3555.0
Indiana,2024-09-01,2024,9,4.2,2838.5,703.4,2562.6,3541.9
Indiana,2024-10-01,2024,10,4.1,2842.6,699.1,2585.1,3541.7
Indiana,2024-11-01,2024,11,4.1,2854.8,699.0,2604.8,3553.8
Indiana,2024-12-01,2024,12,4.0,2848.4,697.0,2598.9,3545.4
Indiana,2025-01-01,2025,1,3.9,2785.8,681.9,2540.2,3467.7000000000003
Indiana,2025-02-01,2025,2,3.8,2800.6,688.2,2548.3,3488.8
Indiana,2025-03-01,2025,3,3.7,2809.0,692.5,2560.7,3501.5
Indiana,2025-04-01,2025,4,3.7,2827.7,695.2,2581.0,3522.8999999999996
Indiana,2025-05-01,2025,5,3.7,2849.9,700.3,2599.1,3550.2
Indiana,2025-06-01,2025,6,3.7,2857.9,706.6,2563.5,3564.5
Indiana,2025-07-01,2025,7,3.7,2854.9,701.3,2538.7,3556.2
Indiana,2025-08-01,2025,8,3.7,2860.5,707.4,2586.0,3567.9
Indiana,2025-09-01,2025,9,3.7,2842.4,704.0,2569.6,3546.4
Indiana,2025-10-01,2025,10,,2851.9,704.3,2579.2,3556.2
Indiana,2025-11-01,2025,11,3.5,2845.2,696.9,2583.6,3542.1
Indiana,2025-12-01,2025,12,3.5,2829.5,691.6,2568.6,3521.1
Indiana,2026-01-01,2026,1,3.4,2785.2,683.7,2522.1,3468.8999999999996
Indiana,2026-02-01,2026,2,3.3,2795.1,687.3,2537.1,3482.3999999999996
Iowa,2016-01-01,2016,1,3.6,1279.2,284.3,1250.7,1563.5
Iowa,2016-02-01,2016,2,3.6,1282.8,282.9,1260.8,1565.6999999999998
Iowa,2016-03-01,2016,3,3.6,1294.0,289.4,1265.5,1583.4
Iowa,2016-04-01,2016,4,3.6,1316.9,297.0,1281.9,1613.9
Iowa,2016-05-01,2016,5,3.6,1322.0,299.2,1285.8,1621.2
Iowa,2016-06-01,2016,6,3.7,1323.4,304.0,1278.3,1627.4
Iowa,2016-07-01,2016,7,3.7,1328.5,306.1,1259.8,1634.6
Iowa,2016-08-01,2016,8,3.7,1326.8,306.1,1261.7,1632.9
Iowa,2016-09-01,2016,9,3.6,1322.9,303.4,1278.3,1626.3000000000002
Iowa,2016-10-01,2016,10,3.6,1324.6,301.8,1286.2,1626.3999999999999
Iowa,2016-11-01,2016,11,3.5,1323.1,298.5,1289.7,1621.6
Iowa,2016-12-01,2016,12,3.4,1314.3,292.8,1285.8,1607.1
Iowa,2017-01-01,2017,1,3.3,1276.8,281.0,1255.4,1557.8
Iowa,2017-02-01,2017,2,3.3,1284.4,280.9,1266.6,1565.3000000000002
Iowa,2017-03-01,2017,3,3.2,1291.4,284.6,1270.3,1576.0
Iowa,2017-04-01,2017,4,3.1,1313.7,292.4,1285.7,1606.1
Iowa,2017-05-01,2017,5,3.1,1321.4,296.3,1289.5,1617.7
Iowa,2017-06-01,2017,6,3.1,1328.0,301.0,1288.5,1629.0
Iowa,2017-07-01,2017,7,3.1,1323.9,301.4,1264.4,1625.3000000000002
Iowa,2017-08-01,2017,8,3.1,1322.1,300.4,1267.6,1622.5
Iowa,2017-09-01,2017,9,3.0,1319.1,299.6,1280.4,1618.6999999999998
Iowa,2017-10-01,2017,10,3.0,1323.5,300.0,1288.5,1623.5
Iowa,2017-11-01,2017,11,2.9,1325.8,299.4,1292.5,1625.1999999999998
Iowa,2017-12-01,2017,12,2.9,1321.5,296.3,1290.1,1617.8
Iowa,2018-01-01,2018,1,2.8,1287.4,285.2,1262.7,1572.6000000000001
Iowa,2018-02-01,2018,2,2.7,1294.2,285.9,1272.2,1580.1
Iowa,2018-03-01,2018,3,2.7,1300.1,290.2,1273.6,1590.3
Iowa,2018-04-01,2018,4,2.6,1318.2,298.0,1285.1,1616.2
Iowa,2018-05-01,2018,5,2.5,1335.1,304.7,1295.8,1639.8
Iowa,2018-06-01,2018,6,2.5,1340.0,310.8,1291.7,1650.8
Iowa,2018-07-01,2018,7,2.5,1336.9,312.0,1267.2,1648.9
Iowa,2018-08-01,2018,8,2.5,1333.1,310.9,1267.8,1644.0
Iowa,2018-09-01,2018,9,2.5,1330.0,309.3,1281.1,1639.3
Iowa,2018-10-01,2018,10,2.5,1334.2,308.9,1290.6,1643.1
Iowa,2018-11-01,2018,11,2.6,1336.9,308.7,1295.6,1645.6000000000001
Iowa,2018-12-01,2018,12,2.6,1328.8,304.0,1290.6,1632.8
Iowa,2019-01-01,2019,1,2.6,1298.8,294.9,1262.9,1593.6999999999998
Iowa,2019-02-01,2019,2,2.6,1298.6,292.0,1269.8,1590.6
Iowa,2019-03-01,2019,3,2.6,1302.8,294.5,1272.9,1597.3
Iowa,2019-04-01,2019,4,2.6,1325.6,304.5,1286.9,1630.1
Iowa,2019-05-01,2019,5,2.6,1336.7,310.2,1293.3,1646.9
Iowa,2019-06-01,2019,6,2.7,1341.7,315.2,1285.5,1656.9
Iowa,2019-07-01,2019,7,2.7,1339.3,316.3,1264.0,1655.6
Iowa,2019-08-01,2019,8,2.7,1337.6,315.2,1266.5,1652.8
Iowa,2019-09-01,2019,9,2.7,1330.6,311.2,1281.0,1641.8
Iowa,2019-10-01,2019,10,2.7,1338.3,311.4,1293.0,1649.6999999999998
Iowa,2019-11-01,2019,11,2.7,1339.0,308.8,1297.7,1647.8
Iowa,2019-12-01,2019,12,2.7,1331.3,304.8,1294.4,1636.1
Iowa,2020-01-01,2020,1,2.7,1298.4,294.1,1267.8,1592.5
Iowa,2020-02-01,2020,2,2.7,1300.5,292.1,1275.1,1592.6
Iowa,2020-03-01,2020,3,2.7,1298.8,294.8,1271.5,1593.6
Iowa,2020-04-01,2020,4,11.0,1162.8,288.2,1129.2,1451.0
Iowa,2020-05-01,2020,5,8.5,1194.3,293.3,1143.4,1487.6
Iowa,2020-06-01,2020,6,6.8,1238.7,297.6,1181.1,1536.3000000000002
Iowa,2020-07-01,2020,7,6.0,1254.7,299.5,1183.7,1554.2
Iowa,2020-08-01,2020,8,5.0,1253.0,298.8,1190.3,1551.8
Iowa,2020-09-01,2020,9,4.6,1255.3,296.0,1213.5,1551.3
Iowa,2020-10-01,2020,10,4.2,1277.5,298.1,1236.4,1575.6
Iowa,2020-11-01,2020,11,4.2,1274.0,297.0,1234.4,1571.0
Iowa,2020-12-01,2020,12,4.2,1272.9,296.2,1231.2,1569.1000000000001
Iowa,2021-01-01,2021,1,4.1,1246.8,284.9,1210.6,1531.6999999999998
Iowa,2021-02-01,2021,2,4.2,1247.0,281.0,1219.7,1528.0
Iowa,2021-03-01,2021,3,4.3,1258.6,286.6,1227.2,1545.1999999999998
Iowa,2021-04-01,2021,4,4.4,1276.4,296.4,1240.2,1572.8000000000002
Iowa,2021-05-01,2021,5,4.4,1286.5,300.2,1244.1,1586.7
Iowa,2021-06-01,2021,6,4.3,1294.0,305.2,1243.6,1599.2
Iowa,2021-07-01,2021,7,4.1,1304.1,309.3,1231.5,1613.3999999999999
Iowa,2021-08-01,2021,8,3.9,1299.0,307.5,1232.5,1606.5
Iowa,2021-09-01,2021,9,3.6,1289.1,304.7,1241.5,1593.8
Iowa,2021-10-01,2021,10,3.3,1308.3,305.8,1263.1,1614.1
Iowa,2021-11-01,2021,11,3.1,1306.8,299.1,1269.5,1605.9
Iowa,2021-12-01,2021,12,2.9,1304.0,302.2,1261.4,1606.2
Iowa,2022-01-01,2022,1,2.8,1272.5,291.0,1235.0,1563.5
Iowa,2022-02-01,2022,2,2.7,1288.7,292.3,1254.5,1581.0
Iowa,2022-03-01,2022,3,2.6,1293.5,295.3,1256.9,1588.8
Iowa,2022-04-01,2022,4,2.6,1312.3,305.1,1268.7,1617.4
Iowa,2022-05-01,2022,5,2.6,1318.1,308.5,1272.0,1626.6
Iowa,2022-06-01,2022,6,2.7,1326.2,314.8,1269.3,1641.0
Iowa,2022-07-01,2022,7,2.8,1327.1,317.2,1250.1,1644.3
Iowa,2022-08-01,2022,8,3.0,1323.3,315.7,1251.2,1639.0
Iowa,2022-09-01,2022,9,3.1,1320.1,312.9,1268.5,1633.0
Iowa,2022-10-01,2022,10,3.1,1334.6,313.2,1286.3,1647.8
Iowa,2022-11-01,2022,11,3.1,1335.5,311.7,1290.2,1647.2
Iowa,2022-12-01,2022,12,3.1,1323.1,307.3,1281.0,1630.3999999999999
Iowa,2023-01-01,2023,1,3.0,1295.1,299.3,1254.8,1594.3999999999999
Iowa,2023-02-01,2023,2,3.0,1305.5,299.0,1270.4,1604.5
Iowa,2023-03-01,2023,3,2.9,1308.9,302.1,1271.3,1611.0
Iowa,2023-04-01,2023,4,2.9,1333.4,311.0,1288.1,1644.4
Iowa,2023-05-01,2023,5,2.9,1336.4,313.5,1290.4,1649.9
Iowa,2023-06-01,2023,6,3.0,1342.5,320.1,1284.7,1662.6
Iowa,2023-07-01,2023,7,3.0,1340.6,321.6,1263.7,1662.1999999999998
Iowa,2023-08-01,2023,8,3.0,1338.0,320.1,1266.1,1658.1
Iowa,2023-09-01,2023,9,3.0,1331.1,318.3,1279.4,1649.3999999999999
Iowa,2023-10-01,2023,10,3.0,1348.5,316.1,1302.2,1664.6
Iowa,2023-11-01,2023,11,2.9,1347.0,314.4,1303.2,1661.4
Iowa,2023-12-01,2023,12,2.9,1335.9,311.7,1295.0,1647.6000000000001
Iowa,2024-01-01,2024,1,2.8,1295.0,299.4,1260.0,1594.4
Iowa,2024-02-01,2024,2,2.8,1316.8,301.4,1285.1,1618.1999999999998
Iowa,2024-03-01,2024,3,2.8,1321.2,306.0,1285.8,1627.2
Iowa,2024-04-01,2024,4,2.9,1340.5,311.6,1300.0,1652.1
Iowa,2024-05-01,2024,5,3.0,1346.0,314.9,1304.3,1660.9
Iowa,2024-06-01,2024,6,3.1,1346.6,319.3,1291.3,1665.8999999999999
Iowa,2024-07-01,2024,7,3.2,1343.6,317.6,1271.8,1661.1999999999998
Iowa,2024-08-01,2024,8,3.3,1339.9,315.0,1276.0,1654.9
Iowa,2024-09-01,2024,9,3.4,1327.6,311.5,1285.1,1639.1
Iowa,2024-10-01,2024,10,3.4,1341.3,307.6,1306.5,1648.9
Iowa,2024-11-01,2024,11,3.5,1339.5,306.1,1308.4,1645.6
Iowa,2024-12-01,2024,12,3.5,1326.4,301.9,1298.5,1628.3000000000002
Iowa,2025-01-01,2025,1,3.5,1299.8,293.6,1276.6,1593.4
Iowa,2025-02-01,2025,2,3.5,1306.2,291.7,1288.0,1597.9
Iowa,2025-03-01,2025,3,3.6,1311.4,296.1,1288.4,1607.5
Iowa,2025-04-01,2025,4,3.6,1329.7,303.6,1300.0,1633.3000000000002
Iowa,2025-05-01,2025,5,3.6,1334.1,306.6,1304.8,1640.6999999999998
Iowa,2025-06-01,2025,6,3.5,1334.5,311.0,1292.6,1645.5
Iowa,2025-07-01,2025,7,3.5,1328.5,309.6,1265.5,1638.1
Iowa,2025-08-01,2025,8,3.5,1324.1,308.4,1267.1,1632.5
Iowa,2025-09-01,2025,9,3.4,1313.4,305.1,1278.5,1618.5
Iowa,2025-10-01,2025,10,,1323.8,302.4,1295.1,1626.1999999999998
Iowa,2025-11-01,2025,11,3.4,1324.0,303.6,1294.7,1627.6
Iowa,2025-12-01,2025,12,3.4,1308.2,296.5,1283.9,1604.7
Iowa,2026-01-01,2026,1,3.4,1284.8,290.3,1262.9,1575.1
Iowa,2026-02-01,2026,2,3.4,1291.5,291.5,1271.8,1583.0
Kansas,2016-01-01,2016,1,3.9,1130.3,226.7,1155.8,1357.0
Kansas,2016-02-01,2016,2,3.9,1132.6,226.5,1166.4,1359.1
Kansas,2016-03-01,2016,3,3.9,1136.3,228.5,1169.9,1364.8
Kansas,2016-04-01,2016,4,4.0,1150.6,229.9,1184.0,1380.5
Kansas,2016-05-01,2016,5,4.0,1152.2,230.4,1183.5,1382.6000000000001
Kansas,2016-06-01,2016,6,4.1,1152.8,232.1,1171.9,1384.8999999999999
Kansas,2016-07-01,2016,7,4.1,1156.1,232.1,1155.6,1388.1999999999998
Kansas,2016-08-01,2016,8,4.2,1154.7,232.1,1156.9,1386.8
Kansas,2016-09-01,2016,9,4.2,1152.7,231.6,1179.8,1384.3
Kansas,2016-10-01,2016,10,4.2,1157.0,231.6,1188.8,1388.6
Kansas,2016-11-01,2016,11,4.1,1159.1,231.0,1191.3,1390.1
Kansas,2016-12-01,2016,12,4.0,1155.5,229.1,1189.2,1384.6
Kansas,2017-01-01,2017,1,3.9,1128.3,225.4,1154.9,1353.7
Kansas,2017-02-01,2017,2,3.8,1134.6,227.2,1168.6,1361.8
Kansas,2017-03-01,2017,3,3.7,1139.4,228.7,1172.6,1368.1000000000001
Kansas,2017-04-01,2017,4,3.7,1141.7,227.6,1176.1,1369.3
Kansas,2017-05-01,2017,5,3.7,1145.9,228.9,1178.6,1374.8000000000002
Kansas,2017-06-01,2017,6,3.6,1151.3,232.5,1168.8,1383.8
Kansas,2017-07-01,2017,7,3.6,1153.9,232.6,1153.3,1386.5
Kansas,2017-08-01,2017,8,3.6,1154.3,231.2,1158.3,1385.5
Kansas,2017-09-01,2017,9,3.6,1152.5,231.8,1179.0,1384.3
Kansas,2017-10-01,2017,10,3.5,1157.4,232.0,1188.8,1389.4
Kansas,2017-11-01,2017,11,3.5,1163.1,231.5,1195.9,1394.6
Kansas,2017-12-01,2017,12,3.5,1162.3,231.8,1193.7,1394.1
Kansas,2018-01-01,2018,1,3.4,1135.6,225.7,1163.0,1361.3
Kansas,2018-02-01,2018,2,3.4,1141.3,228.7,1174.8,1370.0
Kansas,2018-03-01,2018,3,3.4,1143.0,230.2,1175.7,1373.2
Kansas,2018-04-01,2018,4,3.4,1153.1,232.2,1184.4,1385.3
Kansas,2018-05-01,2018,5,3.3,1158.5,234.1,1187.6,1392.6
Kansas,2018-06-01,2018,6,3.3,1164.2,237.8,1177.1,1402.0
Kansas,2018-07-01,2018,7,3.2,1165.5,238.8,1160.3,1404.3
Kansas,2018-08-01,2018,8,3.2,1165.1,239.0,1170.2,1404.1
Kansas,2018-09-01,2018,9,3.2,1161.1,238.7,1184.1,1399.8
Kansas,2018-10-01,2018,10,3.3,1166.9,239.5,1192.8,1406.4
Kansas,2018-11-01,2018,11,3.3,1171.6,239.3,1198.9,1410.8999999999999
Kansas,2018-12-01,2018,12,3.3,1169.6,239.1,1195.8,1408.6999999999998
Kansas,2019-01-01,2019,1,3.3,1145.3,235.1,1164.2,1380.3999999999999
Kansas,2019-02-01,2019,2,3.3,1146.0,235.5,1174.5,1381.5
Kansas,2019-03-01,2019,3,3.2,1148.4,237.3,1174.6,1385.7
Kansas,2019-04-01,2019,4,3.2,1165.7,242.4,1189.1,1408.1000000000001
Kansas,2019-05-01,2019,5,3.1,1166.7,241.7,1192.2,1408.4
Kansas,2019-06-01,2019,6,3.1,1171.3,245.1,1179.6,1416.3999999999999
Kansas,2019-07-01,2019,7,3.1,1169.3,243.2,1159.9,1412.5
Kansas,2019-08-01,2019,8,3.1,1172.3,243.7,1173.4,1416.0
Kansas,2019-09-01,2019,9,3.1,1164.4,242.0,1184.8,1406.4
Kansas,2019-10-01,2019,10,3.1,1171.5,241.6,1197.6,1413.1
Kansas,2019-11-01,2019,11,3.1,1176.9,242.4,1202.5,1419.3000000000002
Kansas,2019-12-01,2019,12,3.1,1175.8,241.8,1201.9,1417.6
Kansas,2020-01-01,2020,1,3.1,1152.5,237.8,1175.5,1390.3
Kansas,2020-02-01,2020,2,3.1,1153.2,237.5,1181.2,1390.7
Kansas,2020-03-01,2020,3,3.1,1149.0,238.9,1175.7,1387.9
Kansas,2020-04-01,2020,4,12.1,1019.1,218.7,1057.4,1237.8
Kansas,2020-05-01,2020,5,9.2,1057.1,221.3,1087.6,1278.3999999999999
Kansas,2020-06-01,2020,6,7.5,1088.1,222.8,1102.3,1310.8999999999999
Kansas,2020-07-01,2020,7,6.7,1101.5,226.1,1100.8,1327.6
Kansas,2020-08-01,2020,8,5.8,1110.4,228.2,1119.6,1338.6000000000001
Kansas,2020-09-01,2020,9,5.4,1105.4,226.8,1128.3,1332.2
Kansas,2020-10-01,2020,10,4.9,1116.6,227.7,1144.3,1344.3
Kansas,2020-11-01,2020,11,4.6,1118.2,226.3,1147.5,1344.5
Kansas,2020-12-01,2020,12,4.4,1120.7,227.6,1146.9,1348.3
Kansas,2021-01-01,2021,1,4.1,1102.8,224.4,1126.0,1327.2
Kansas,2021-02-01,2021,2,3.9,1095.9,219.8,1128.8,1315.7
Kansas,2021-03-01,2021,3,3.8,1110.0,228.3,1136.1,1338.3
Kansas,2021-04-01,2021,4,3.7,1121.5,228.3,1149.4,1349.8
Kansas,2021-05-01,2021,5,3.7,1129.0,229.4,1156.9,1358.4
Kansas,2021-06-01,2021,6,3.7,1132.6,233.3,1148.7,1365.8999999999999
Kansas,2021-07-01,2021,7,3.5,1142.0,235.4,1137.9,1377.4
Kansas,2021-08-01,2021,8,3.4,1139.6,234.9,1143.1,1374.5
Kansas,2021-09-01,2021,9,3.1,1124.7,233.2,1145.2,1357.9
Kansas,2021-10-01,2021,10,2.9,1145.6,234.5,1168.5,1380.1
Kansas,2021-11-01,2021,11,2.8,1151.5,234.8,1174.4,1386.3
Kansas,2021-12-01,2021,12,2.6,1152.2,235.4,1170.6,1387.6000000000001
Kansas,2022-01-01,2022,1,2.6,1132.9,230.9,1152.3,1363.8000000000002
Kansas,2022-02-01,2022,2,2.6,1142.2,232.8,1163.1,1375.0
Kansas,2022-03-01,2022,3,2.6,1142.6,234.5,1162.6,1377.1
Kansas,2022-04-01,2022,4,2.6,1158.0,237.6,1176.6,1395.6
Kansas,2022-05-01,2022,5,2.7,1161.9,238.9,1179.5,1400.8000000000002
Kansas,2022-06-01,2022,6,2.7,1161.2,242.8,1164.3,1404.0
Kansas,2022-07-01,2022,7,2.8,1178.3,244.9,1158.7,1423.2
Kansas,2022-08-01,2022,8,2.9,1179.6,243.9,1166.6,1423.5
Kansas,2022-09-01,2022,9,2.9,1173.3,243.0,1185.2,1416.3
Kansas,2022-10-01,2022,10,3.0,1181.7,243.9,1196.7,1425.6000000000001
Kansas,2022-11-01,2022,11,3.0,1186.5,244.9,1200.9,1431.4
Kansas,2022-12-01,2022,12,3.0,1185.8,245.2,1196.1,1431.0
Kansas,2023-01-01,2023,1,3.0,1169.5,242.7,1181.6,1412.2
Kansas,2023-02-01,2023,2,3.0,1173.4,244.4,1186.0,1417.8000000000002
Kansas,2023-03-01,2023,3,2.9,1175.8,245.6,1187.5,1421.3999999999999
Kansas,2023-04-01,2023,4,2.9,1185.1,246.2,1198.7,1431.3
Kansas,2023-05-01,2023,5,2.8,1188.5,246.7,1202.9,1435.2
Kansas,2023-06-01,2023,6,2.8,1197.7,250.7,1197.4,1448.4
Kansas,2023-07-01,2023,7,2.8,1196.1,250.4,1174.5,1446.5
Kansas,2023-08-01,2023,8,2.8,1195.4,249.5,1181.5,1444.9
Kansas,2023-09-01,2023,9,2.9,1190.3,248.6,1200.3,1438.8999999999999
Kansas,2023-10-01,2023,10,2.9,1195.9,247.9,1211.0,1443.8000000000002
Kansas,2023-11-01,2023,11,2.9,1201.5,249.5,1215.6,1451.0
Kansas,2023-12-01,2023,12,3.0,1200.2,250.0,1210.5,1450.2
Kansas,2024-01-01,2024,1,3.1,1172.7,243.8,1185.4,1416.5
Kansas,2024-02-01,2024,2,3.1,1184.1,248.0,1197.6,1432.1
Kansas,2024-03-01,2024,3,3.3,1188.0,249.7,1200.8,1437.7
Kansas,2024-04-01,2024,4,3.4,1198.4,251.2,1212.4,1449.6000000000001
Kansas,2024-05-01,2024,5,3.5,1203.8,252.5,1211.8,1456.3
Kansas,2024-06-01,2024,6,3.6,1208.2,256.4,1205.5,1464.6
Kansas,2024-07-01,2024,7,3.6,1205.1,255.2,1182.0,1460.3
Kansas,2024-08-01,2024,8,3.7,1206.6,255.6,1192.4,1462.1999999999998
Kansas,2024-09-01,2024,9,3.7,1200.2,254.2,1207.2,1454.4
Kansas,2024-10-01,2024,10,3.7,1206.2,250.6,1223.0,1456.8
Kansas,2024-11-01,2024,11,3.7,1212.3,254.3,1226.9,1466.6
Kansas,2024-12-01,2024,12,3.8,1210.4,253.2,1222.9,1463.6000000000001
Kansas,2025-01-01,2025,1,3.8,1183.1,246.6,1193.2,1429.6999999999998
Kansas,2025-02-01,2025,2,3.8,1188.1,248.7,1203.5,1436.8
Kansas,2025-03-01,2025,3,3.8,1194.0,251.6,1207.3,1445.6
Kansas,2025-04-01,2025,4,3.8,1206.5,253.2,1220.6,1459.7
Kansas,2025-05-01,2025,5,3.8,1207.3,253.2,1220.6,1460.5
Kansas,2025-06-01,2025,6,3.7,1205.4,254.9,1208.2,1460.3000000000002
Kansas,2025-07-01,2025,7,3.7,1210.5,255.4,1191.0,1465.9
Kansas,2025-08-01,2025,8,3.7,1209.9,254.0,1195.5,1463.9
Kansas,2025-09-01,2025,9,3.8,1202.1,252.1,1212.9,1454.1999999999998
Kansas,2025-10-01,2025,10,,1208.9,253.7,1222.1,1462.6000000000001
Kansas,2025-11-01,2025,11,3.8,1213.8,254.6,1227.1,1468.3999999999999
Kansas,2025-12-01,2025,12,3.8,1209.1,252.4,1221.0,1461.5
Kansas,2026-01-01,2026,1,3.9,1187.7,248.2,1200.4,1435.9
Kansas,2026-02-01,2026,2,3.9,1188.3,248.4,1204.2,1436.7
Kentucky,2016-01-01,2016,1,5.2,1557.1,327.7,1545.2,1884.8
Kentucky,2016-02-01,2016,2,5.2,1558.7,327.3,1548.6,1886.0
Kentucky,2016-03-01,2016,3,5.1,1567.6,330.6,1556.7,1898.1999999999998
Kentucky,2016-04-01,2016,4,5.0,1586.1,334.2,1572.2,1920.3
Kentucky,2016-05-01,2016,5,5.0,1596.2,336.2,1580.8,1932.4
Kentucky,2016-06-01,2016,6,5.0,1598.1,338.9,1573.6,1937.0
Kentucky,2016-07-01,2016,7,5.0,1599.8,339.7,1563.4,1939.5
Kentucky,2016-08-01,2016,8,5.0,1602.1,339.1,1574.4,1941.1999999999998
Kentucky,2016-09-01,2016,9,5.1,1602.6,339.3,1581.3,1941.8999999999999
Kentucky,2016-10-01,2016,10,5.1,1605.2,337.8,1584.4,1943.0
Kentucky,2016-11-01,2016,11,5.1,1615.3,338.8,1594.9,1954.1
Kentucky,2016-12-01,2016,12,5.1,1618.0,338.1,1598.0,1956.1
Kentucky,2017-01-01,2017,1,5.1,1571.8,331.3,1554.5,1903.1
Kentucky,2017-02-01,2017,2,5.0,1575.7,332.3,1560.5,1908.0
Kentucky,2017-03-01,2017,3,5.0,1586.1,335.5,1569.1,1921.6
Kentucky,2017-04-01,2017,4,4.9,1597.6,336.9,1581.0,1934.5
Kentucky,2017-05-01,2017,5,4.9,1605.4,338.5,1588.0,1943.9
Kentucky,2017-06-01,2017,6,4.8,1614.9,341.0,1589.6,1955.9
Kentucky,2017-07-01,2017,7,4.8,1605.8,340.6,1565.7,1946.4
Kentucky,2017-08-01,2017,8,4.7,1608.4,340.4,1573.6,1948.8000000000002
Kentucky,2017-09-01,2017,9,4.6,1610.8,340.5,1588.6,1951.3
Kentucky,2017-10-01,2017,10,4.5,1616.5,340.2,1594.8,1956.7
