State,Sector,Year,Month,Value
Indiana,Mining_and_Logging,2019,2,5.9
Indiana,Mining_and_Logging,2019,1,5.9
Indiana,Mining_and_Logging,2018,12,6.3
Indiana,Mining_and_Logging,2018,11,6.3
Indiana,Mining_and_Logging,2018,10,6.3
Indiana,Mining_and_Logging,2018,9,6.4
Indiana,Mining_and_Logging,2018,8,6.4
Indiana,Mining_and_Logging,2018,7,6.4
Indiana,Mining_and_Logging,2018,6,6.3
Indiana,Mining_and_Logging,2018,5,6.2
Indiana,Mining_and_Logging,2018,4,6.2
Indiana,Mining_and_Logging,2018,3,6.0
Indiana,Mining_and_Logging,2018,2,6.0
Indiana,Mining_and_Logging,2018,1,5.9
Indiana,Mining_and_Logging,2017,12,6.1
Indiana,Mining_and_Logging,2017,11,6.4
Indiana,Mining_and_Logging,2017,10,6.2
Indiana,Mining_and_Logging,2017,9,6.2
Indiana,Mining_and_Logging,2017,8,6.1
Indiana,Mining_and_Logging,2017,7,6.1
Indiana,Mining_and_Logging,2017,6,6.1
Indiana,Mining_and_Logging,2017,5,6.0
Indiana,Mining_and_Logging,2017,4,6.0
Indiana,Mining_and_Logging,2017,3,5.8
Indiana,Mining_and_Logging,2017,2,5.7
Indiana,Mining_and_Logging,2017,1,5.7
Indiana,Mining_and_Logging,2016,12,5.9
Indiana,Mining_and_Logging,2016,11,5.9
Indiana,Mining_and_Logging,2016,10,6.1
Indiana,Mining_and_Logging,2016,9,6.3
Indiana,Mining_and_Logging,2016,8,6.3
Indiana,Mining_and_Logging,2016,7,6.3
Indiana,Mining_and_Logging,2016,6,6.3
Indiana,Mining_and_Logging,2016,5,6.3
Indiana,Mining_and_Logging,2016,4,6.3
Indiana,Mining_and_Logging,2016,3,6.2
Indiana,Mining_and_Logging,2016,2,6.3
Indiana,Mining_and_Logging,2016,1,6.2
Indiana,Construction,2026,2,165.6
Indiana,Construction,2026,1,167.2
Indiana,Construction,2025,12,171.7
Indiana,Construction,2025,11,177.1
Indiana,Construction,2025,10,181.2
Indiana,Construction,2025,9,181.8
Indiana,Construction,2025,8,182.6
Indiana,Construction,2025,7,180.7
Indiana,Construction,2025,6,180.5
Indiana,Construction,2025,5,177.4
Indiana,Construction,2025,4,172.4
Indiana,Construction,2025,3,168.5
Indiana,Construction,2025,2,164.8
Indiana,Construction,2025,1,161.0
Indiana,Construction,2024,12,171.4
Indiana,Construction,2024,11,174.4
Indiana,Construction,2024,10,175.3
Indiana,Construction,2024,9,175.6
Indiana,Construction,2024,8,175.3
Indiana,Construction,2024,7,175.4
Indiana,Construction,2024,6,174.6
Indiana,Construction,2024,5,170.2
Indiana,Construction,2024,4,166.1
Indiana,Construction,2024,3,162.0
Indiana,Construction,2024,2,158.1
Indiana,Construction,2024,1,156.2
Indiana,Construction,2023,12,163.8
Indiana,Construction,2023,11,166.4
Indiana,Construction,2023,10,167.1
Indiana,Construction,2023,9,167.5
Indiana,Construction,2023,8,167.5
Indiana,Construction,2023,7,168.1
Indiana,Construction,2023,6,167.6
Indiana,Construction,2023,5,163.3
Indiana,Construction,2023,4,159.9
Indiana,Construction,2023,3,154.8
Indiana,Construction,2023,2,151.4
Indiana,Construction,2023,1,150.9
Indiana,Construction,2022,12,157.5
Indiana,Construction,2022,11,160.7
Indiana,Construction,2022,10,162.4
Indiana,Construction,2022,9,163.5
Indiana,Construction,2022,8,163.3
Indiana,Construction,2022,7,163.2
Indiana,Construction,2022,6,161.8
Indiana,Construction,2022,5,157.9
Indiana,Construction,2022,4,153.3
Indiana,Construction,2022,3,147.3
Indiana,Construction,2022,2,143.7
Indiana,Construction,2022,1,142.9
Indiana,Construction,2021,12,152.8
Indiana,Construction,2021,11,155.9
Indiana,Construction,2021,10,156.5
Indiana,Construction,2021,9,155.9
Indiana,Construction,2021,8,155.7
Indiana,Construction,2021,7,155.3
Indiana,Construction,2021,6,154.0
Indiana,Construction,2021,5,150.8
Indiana,Construction,2021,4,147.4
Indiana,Construction,2021,3,139.8
Indiana,Construction,2021,2,133.7
Indiana,Construction,2021,1,137.5
Indiana,Construction,2020,12,147.2
Indiana,Construction,2020,11,148.9
Indiana,Construction,2020,10,149.9
Indiana,Construction,2020,9,148.7
Indiana,Construction,2020,8,148.5
Indiana,Construction,2020,7,147.3
Indiana,Construction,2020,6,146.4
Indiana,Construction,2020,5,140.4
Indiana,Construction,2020,4,132.2
Indiana,Construction,2020,3,140.9
Indiana,Construction,2020,2,138.7
Indiana,Construction,2020,1,138.6
Indiana,Construction,2019,12,146.1
Indiana,Construction,2019,11,148.5
Indiana,Construction,2019,10,151.1
Indiana,Construction,2019,9,150.4
Indiana,Construction,2019,8,151.0
Indiana,Construction,2019,7,151.1
Indiana,Construction,2019,6,151.7
Indiana,Construction,2019,5,148.1
Indiana,Construction,2019,4,143.7
Indiana,Construction,2019,3,138.3
Indiana,Construction,2019,2,135.0
Indiana,Construction,2019,1,135.2
Indiana,Construction,2018,12,142.2
Indiana,Construction,2018,11,145.2
Indiana,Construction,2018,10,148.1
Indiana,Construction,2018,9,147.0
Indiana,Construction,2018,8,148.0
Indiana,Construction,2018,7,148.1
Indiana,Construction,2018,6,147.4
Indiana,Construction,2018,5,142.3
Indiana,Construction,2018,4,138.0
Indiana,Construction,2018,3,132.8
Indiana,Construction,2018,2,127.5
Indiana,Construction,2018,1,126.8
Indiana,Construction,2017,12,138.1
Indiana,Construction,2017,11,141.8
Indiana,Construction,2017,10,143.5
Indiana,Construction,2017,9,144.6
Indiana,Construction,2017,8,144.5
Indiana,Construction,2017,7,145.3
Indiana,Construction,2017,6,144.3
Indiana,Construction,2017,5,141.3
Indiana,Construction,2017,4,136.6
Indiana,Construction,2017,3,129.7
Indiana,Construction,2017,2,124.7
Indiana,Construction,2017,1,124.3
Indiana,Construction,2016,12,132.8
Indiana,Construction,2016,11,138.5
Indiana,Construction,2016,10,139.9
Indiana,Construction,2016,9,139.2
Indiana,Construction,2016,8,138.5
Indiana,Construction,2016,7,138.4
Indiana,Construction,2016,6,136.9
Indiana,Construction,2016,5,133.4
Indiana,Construction,2016,4,129.9
Indiana,Construction,2016,3,121.1
Indiana,Construction,2016,2,116.6
Indiana,Construction,2016,1,117.2
Indiana,Manufacturing,2026,2,516.6
Indiana,Manufacturing,2026,1,511.4
Indiana,Manufacturing,2025,12,514.7
Indiana,Manufacturing,2025,11,514.6
Indiana,Manufacturing,2025,10,517.8
Indiana,Manufacturing,2025,9,516.9
Indiana,Manufacturing,2025,8,519.5
Indiana,Manufacturing,2025,7,515.3
Indiana,Manufacturing,2025,6,520.8
Indiana,Manufacturing,2025,5,517.6
Indiana,Manufacturing,2025,4,517.6
Indiana,Manufacturing,2025,3,518.9
Indiana,Manufacturing,2025,2,518.3
Indiana,Manufacturing,2025,1,515.8
Indiana,Manufacturing,2024,12,520.3
Indiana,Manufacturing,2024,11,519.3
Indiana,Manufacturing,2024,10,518.5
Indiana,Manufacturing,2024,9,522.4
Indiana,Manufacturing,2024,8,524.0
Indiana,Manufacturing,2024,7,520.8
Indiana,Manufacturing,2024,6,529.3
Indiana,Manufacturing,2024,5,525.4
Indiana,Manufacturing,2024,4,523.9
Indiana,Manufacturing,2024,3,525.6
Indiana,Manufacturing,2024,2,525.8
Indiana,Manufacturing,2024,1,524.5
Indiana,Manufacturing,2023,12,529.1
Indiana,Manufacturing,2023,11,526.9
Indiana,Manufacturing,2023,10,527.2
Indiana,Manufacturing,2023,9,530.9
Indiana,Manufacturing,2023,8,533.0
Indiana,Manufacturing,2023,7,532.8
Indiana,Manufacturing,2023,6,537.0
Indiana,Manufacturing,2023,5,533.7
Indiana,Manufacturing,2023,4,534.9
Indiana,Manufacturing,2023,3,538.1
Indiana,Manufacturing,2023,2,539.5
Indiana,Manufacturing,2023,1,532.9
Indiana,Manufacturing,2022,12,543.3
Indiana,Manufacturing,2022,11,542.6
Indiana,Manufacturing,2022,10,541.9
Indiana,Manufacturing,2022,9,542.1
Indiana,Manufacturing,2022,8,544.5
Indiana,Manufacturing,2022,7,546.0
Indiana,Manufacturing,2022,6,543.1
Indiana,Manufacturing,2022,5,540.0
Indiana,Manufacturing,2022,4,539.3
Indiana,Manufacturing,2022,3,539.5
Indiana,Manufacturing,2022,2,537.7
Indiana,Manufacturing,2022,1,532.2
Indiana,Manufacturing,2021,12,534.8
Indiana,Manufacturing,2021,11,531.9
Indiana,Manufacturing,2021,10,528.2
Indiana,Manufacturing,2021,9,524.4
Indiana,Manufacturing,2021,8,523.0
Indiana,Manufacturing,2021,7,526.5
Indiana,Manufacturing,2021,6,525.2
Indiana,Manufacturing,2021,5,519.6
Indiana,Manufacturing,2021,4,518.9
Indiana,Manufacturing,2021,3,523.4
Indiana,Manufacturing,2021,2,520.7
Indiana,Manufacturing,2021,1,518.6
Indiana,Manufacturing,2020,12,518.6
Indiana,Manufacturing,2020,11,512.6
Indiana,Manufacturing,2020,10,511.5
Indiana,Manufacturing,2020,9,510.4
Indiana,Manufacturing,2020,8,509.0
Indiana,Manufacturing,2020,7,505.1
Indiana,Manufacturing,2020,6,502.7
Indiana,Manufacturing,2020,5,461.2
Indiana,Manufacturing,2020,4,419.5
Indiana,Manufacturing,2020,3,534.1
Indiana,Manufacturing,2020,2,535.9
Indiana,Manufacturing,2020,1,535.3
Indiana,Manufacturing,2019,12,539.0
Indiana,Manufacturing,2019,11,537.4
Indiana,Manufacturing,2019,10,536.6
Indiana,Manufacturing,2019,9,539.4
Indiana,Manufacturing,2019,8,542.4
Indiana,Manufacturing,2019,7,536.9
Indiana,Manufacturing,2019,6,545.8
Indiana,Manufacturing,2019,5,542.1
Indiana,Manufacturing,2019,4,541.1
Indiana,Manufacturing,2019,3,544.8
Indiana,Manufacturing,2019,2,545.1
Indiana,Manufacturing,2019,1,543.1
Indiana,Manufacturing,2018,12,544.9
Indiana,Manufacturing,2018,11,543.7
Indiana,Manufacturing,2018,10,543.0
Indiana,Manufacturing,2018,9,543.0
Indiana,Manufacturing,2018,8,544.6
Indiana,Manufacturing,2018,7,544.1
Indiana,Manufacturing,2018,6,546.7
Indiana,Manufacturing,2018,5,541.3
Indiana,Manufacturing,2018,4,539.5
Indiana,Manufacturing,2018,3,540.0
Indiana,Manufacturing,2018,2,539.3
Indiana,Manufacturing,2018,1,537.3
Indiana,Manufacturing,2017,12,539.0
Indiana,Manufacturing,2017,11,535.6
Indiana,Manufacturing,2017,10,533.3
Indiana,Manufacturing,2017,9,532.8
Indiana,Manufacturing,2017,8,533.5
Indiana,Manufacturing,2017,7,534.1
Indiana,Manufacturing,2017,6,535.9
Indiana,Manufacturing,2017,5,529.9
Indiana,Manufacturing,2017,4,527.9
Indiana,Manufacturing,2017,3,528.1
Indiana,Manufacturing,2017,2,527.3
Indiana,Manufacturing,2017,1,525.7
Indiana,Manufacturing,2016,12,527.7
Indiana,Manufacturing,2016,11,524.6
Indiana,Manufacturing,2016,10,522.9
Indiana,Manufacturing,2016,9,523.4
Indiana,Manufacturing,2016,8,526.3
Indiana,Manufacturing,2016,7,526.6
Indiana,Manufacturing,2016,6,526.8
Indiana,Manufacturing,2016,5,522.1
Indiana,Manufacturing,2016,4,520.7
Indiana,Manufacturing,2016,3,520.9
Indiana,Manufacturing,2016,2,520.0
Indiana,Manufacturing,2016,1,518.5
Indiana,Trade_Transport_and_Utilities,2026,2,624.4
Indiana,Trade_Transport_and_Utilities,2026,1,630.3
Indiana,Trade_Transport_and_Utilities,2025,12,648.1
Indiana,Trade_Transport_and_Utilities,2025,11,641.3
Indiana,Trade_Transport_and_Utilities,2025,10,631.1
Indiana,Trade_Transport_and_Utilities,2025,9,628.0
Indiana,Trade_Transport_and_Utilities,2025,8,630.3
Indiana,Trade_Transport_and_Utilities,2025,7,630.6
Indiana,Trade_Transport_and_Utilities,2025,6,631.8
Indiana,Trade_Transport_and_Utilities,2025,5,631.8
Indiana,Trade_Transport_and_Utilities,2025,4,629.3
Indiana,Trade_Transport_and_Utilities,2025,3,628.3
Indiana,Trade_Transport_and_Utilities,2025,2,630.7
Indiana,Trade_Transport_and_Utilities,2025,1,633.9
Indiana,Trade_Transport_and_Utilities,2024,12,652.8
Indiana,Trade_Transport_and_Utilities,2024,11,651.0
Indiana,Trade_Transport_and_Utilities,2024,10,639.9
Indiana,Trade_Transport_and_Utilities,2024,9,634.3
Indiana,Trade_Transport_and_Utilities,2024,8,635.6
Indiana,Trade_Transport_and_Utilities,2024,7,636.8
Indiana,Trade_Transport_and_Utilities,2024,6,635.8
Indiana,Trade_Transport_and_Utilities,2024,5,634.8
Indiana,Trade_Transport_and_Utilities,2024,4,631.4
Indiana,Trade_Transport_and_Utilities,2024,3,630.0
Indiana,Trade_Transport_and_Utilities,2024,2,631.2
Indiana,Trade_Transport_and_Utilities,2024,1,634.6
Indiana,Trade_Transport_and_Utilities,2023,12,655.8
Indiana,Trade_Transport_and_Utilities,2023,11,654.0
Indiana,Trade_Transport_and_Utilities,2023,10,640.5
Indiana,Trade_Transport_and_Utilities,2023,9,633.2
Indiana,Trade_Transport_and_Utilities,2023,8,633.3
Indiana,Trade_Transport_and_Utilities,2023,7,633.1
Indiana,Trade_Transport_and_Utilities,2023,6,633.9
Indiana,Trade_Transport_and_Utilities,2023,5,631.9
Indiana,Trade_Transport_and_Utilities,2023,4,628.6
Indiana,Trade_Transport_and_Utilities,2023,3,627.8
Indiana,Trade_Transport_and_Utilities,2023,2,628.4
Indiana,Trade_Transport_and_Utilities,2023,1,631.3
Indiana,Trade_Transport_and_Utilities,2022,12,648.5
Indiana,Trade_Transport_and_Utilities,2022,11,644.2
Indiana,Trade_Transport_and_Utilities,2022,10,632.3
Indiana,Trade_Transport_and_Utilities,2022,9,627.1
Indiana,Trade_Transport_and_Utilities,2022,8,630.9
Indiana,Trade_Transport_and_Utilities,2022,7,632.8
Indiana,Trade_Transport_and_Utilities,2022,6,627.9
Indiana,Trade_Transport_and_Utilities,2022,5,627.4
Indiana,Trade_Transport_and_Utilities,2022,4,625.2
Indiana,Trade_Transport_and_Utilities,2022,3,623.3
Indiana,Trade_Transport_and_Utilities,2022,2,621.2
Indiana,Trade_Transport_and_Utilities,2022,1,620.1
Indiana,Trade_Transport_and_Utilities,2021,12,637.3
Indiana,Trade_Transport_and_Utilities,2021,11,632.3
Indiana,Trade_Transport_and_Utilities,2021,10,617.4
Indiana,Trade_Transport_and_Utilities,2021,9,602.9
Indiana,Trade_Transport_and_Utilities,2021,8,610.2
Indiana,Trade_Transport_and_Utilities,2021,7,611.1
Indiana,Trade_Transport_and_Utilities,2021,6,606.0
Indiana,Trade_Transport_and_Utilities,2021,5,603.2
Indiana,Trade_Transport_and_Utilities,2021,4,598.5
Indiana,Trade_Transport_and_Utilities,2021,3,601.7
Indiana,Trade_Transport_and_Utilities,2021,2,599.7
Indiana,Trade_Transport_and_Utilities,2021,1,605.3
Indiana,Trade_Transport_and_Utilities,2020,12,622.3
Indiana,Trade_Transport_and_Utilities,2020,11,617.3
Indiana,Trade_Transport_and_Utilities,2020,10,605.7
Indiana,Trade_Transport_and_Utilities,2020,9,593.2
Indiana,Trade_Transport_and_Utilities,2020,8,592.8
Indiana,Trade_Transport_and_Utilities,2020,7,589.0
Indiana,Trade_Transport_and_Utilities,2020,6,587.2
Indiana,Trade_Transport_and_Utilities,2020,5,563.6
Indiana,Trade_Transport_and_Utilities,2020,4,536.7
Indiana,Trade_Transport_and_Utilities,2020,3,591.0
Indiana,Trade_Transport_and_Utilities,2020,2,590.9
Indiana,Trade_Transport_and_Utilities,2020,1,594.3
Indiana,Trade_Transport_and_Utilities,2019,12,621.8
Indiana,Trade_Transport_and_Utilities,2019,11,618.3
Indiana,Trade_Transport_and_Utilities,2019,10,604.4
Indiana,Trade_Transport_and_Utilities,2019,9,595.0
Indiana,Trade_Transport_and_Utilities,2019,8,596.9
Indiana,Trade_Transport_and_Utilities,2019,7,597.5
Indiana,Trade_Transport_and_Utilities,2019,6,600.2
Indiana,Trade_Transport_and_Utilities,2019,5,598.4
Indiana,Trade_Transport_and_Utilities,2019,4,593.9
Indiana,Trade_Transport_and_Utilities,2019,3,594.0
Indiana,Trade_Transport_and_Utilities,2019,2,593.8
Indiana,Trade_Transport_and_Utilities,2019,1,598.0
Indiana,Trade_Transport_and_Utilities,2018,12,615.4
Indiana,Trade_Transport_and_Utilities,2018,11,613.3
Indiana,Trade_Transport_and_Utilities,2018,10,600.8
Indiana,Trade_Transport_and_Utilities,2018,9,597.6
Indiana,Trade_Transport_and_Utilities,2018,8,597.9
Indiana,Trade_Transport_and_Utilities,2018,7,598.8
Indiana,Trade_Transport_and_Utilities,2018,6,599.2
Indiana,Trade_Transport_and_Utilities,2018,5,596.2
Indiana,Trade_Transport_and_Utilities,2018,4,589.5
Indiana,Trade_Transport_and_Utilities,2018,3,588.5
Indiana,Trade_Transport_and_Utilities,2018,2,586.1
Indiana,Trade_Transport_and_Utilities,2018,1,588.7
Indiana,Trade_Transport_and_Utilities,2017,12,611.1
Indiana,Trade_Transport_and_Utilities,2017,11,608.7
Indiana,Trade_Transport_and_Utilities,2017,10,596.5
Indiana,Trade_Transport_and_Utilities,2017,9,593.7
Indiana,Trade_Transport_and_Utilities,2017,8,594.9
Indiana,Trade_Transport_and_Utilities,2017,7,594.7
Indiana,Trade_Transport_and_Utilities,2017,6,597.9
Indiana,Trade_Transport_and_Utilities,2017,5,594.5
Indiana,Trade_Transport_and_Utilities,2017,4,591.2
Indiana,Trade_Transport_and_Utilities,2017,3,587.3
Indiana,Trade_Transport_and_Utilities,2017,2,586.1
Indiana,Trade_Transport_and_Utilities,2017,1,588.8
Indiana,Trade_Transport_and_Utilities,2016,12,609.4
Indiana,Trade_Transport_and_Utilities,2016,11,606.2
Indiana,Trade_Transport_and_Utilities,2016,10,595.6
Indiana,Trade_Transport_and_Utilities,2016,9,594.1
Indiana,Trade_Transport_and_Utilities,2016,8,594.6
Indiana,Trade_Transport_and_Utilities,2016,7,595.2
Indiana,Trade_Transport_and_Utilities,2016,6,593.8
Indiana,Trade_Transport_and_Utilities,2016,5,592.8
Indiana,Trade_Transport_and_Utilities,2016,4,588.9
Indiana,Trade_Transport_and_Utilities,2016,3,585.8
Indiana,Trade_Transport_and_Utilities,2016,2,583.4
Indiana,Trade_Transport_and_Utilities,2016,1,584.6
Indiana,Information,2026,2,25.4
Indiana,Information,2026,1,25.2
Indiana,Information,2025,12,26.0
Indiana,Information,2025,11,26.1
Indiana,Information,2025,10,25.9
Indiana,Information,2025,9,26.1
Indiana,Information,2025,8,26.5
Indiana,Information,2025,7,26.8
Indiana,Information,2025,6,26.7
Indiana,Information,2025,5,26.6
Indiana,Information,2025,4,26.5
Indiana,Information,2025,3,26.4
Indiana,Information,2025,2,26.3
Indiana,Information,2025,1,26.4
Indiana,Information,2024,12,26.6
Indiana,Information,2024,11,26.5
Indiana,Information,2024,10,26.1
Indiana,Information,2024,9,26.4
Indiana,Information,2024,8,26.6
Indiana,Information,2024,7,26.6
Indiana,Information,2024,6,26.7
Indiana,Information,2024,5,26.7
Indiana,Information,2024,4,26.6
Indiana,Information,2024,3,26.7
Indiana,Information,2024,2,26.9
Indiana,Information,2024,1,26.8
Indiana,Information,2023,12,27.0
Indiana,Information,2023,11,27.0
Indiana,Information,2023,10,26.9
Indiana,Information,2023,9,26.9
Indiana,Information,2023,8,27.1
Indiana,Information,2023,7,27.2
Indiana,Information,2023,6,27.2
Indiana,Information,2023,5,27.1
Indiana,Information,2023,4,26.7
Indiana,Information,2023,3,26.7
Indiana,Information,2023,2,26.7
Indiana,Information,2023,1,26.7
Indiana,Information,2022,12,27.0
Indiana,Information,2022,11,27.1
Indiana,Information,2022,10,27.0
Indiana,Information,2022,9,26.8
Indiana,Information,2022,8,27.4
Indiana,Information,2022,7,27.5
Indiana,Information,2022,6,27.1
Indiana,Information,2022,5,27.1
Indiana,Information,2022,4,26.7
Indiana,Information,2022,3,26.6
Indiana,Information,2022,2,26.5
Indiana,Information,2022,1,26.5
Indiana,Information,2021,12,26.7
Indiana,Information,2021,11,26.6
Indiana,Information,2021,10,26.3
Indiana,Information,2021,9,26.1
Indiana,Information,2021,8,26.6
Indiana,Information,2021,7,26.5
Indiana,Information,2021,6,26.3
Indiana,Information,2021,5,26.2
Indiana,Information,2021,4,25.8
Indiana,Information,2021,3,25.5
Indiana,Information,2021,2,25.5
Indiana,Information,2021,1,25.4
Indiana,Information,2020,12,25.4
Indiana,Information,2020,11,25.6
Indiana,Information,2020,10,25.7
Indiana,Information,2020,9,25.6
Indiana,Information,2020,8,25.3
Indiana,Information,2020,7,25.4
Indiana,Information,2020,6,25.8
Indiana,Information,2020,5,25.6
Indiana,Information,2020,4,25.5
Indiana,Information,2020,3,28.1
Indiana,Information,2020,2,28.3
Indiana,Information,2020,1,28.2
Indiana,Information,2019,12,28.6
Indiana,Information,2019,11,28.7
Indiana,Information,2019,10,28.6
Indiana,Information,2019,9,28.6
Indiana,Information,2019,8,28.8
Indiana,Information,2019,7,29.1
Indiana,Information,2019,6,29.4
Indiana,Information,2019,5,29.1
Indiana,Information,2019,4,28.8
Indiana,Information,2019,3,28.7
Indiana,Information,2019,2,28.8
Indiana,Information,2019,1,28.8
Indiana,Information,2018,12,28.8
Indiana,Information,2018,11,28.7
Indiana,Information,2018,10,28.7
Indiana,Information,2018,9,28.8
Indiana,Information,2018,8,29.1
Indiana,Information,2018,7,29.4
Indiana,Information,2018,6,29.8
Indiana,Information,2018,5,29.7
Indiana,Information,2018,4,29.7
Indiana,Information,2018,3,29.8
Indiana,Information,2018,2,29.8
Indiana,Information,2018,1,30.0
Indiana,Information,2017,12,30.9
Indiana,Information,2017,11,30.8
Indiana,Information,2017,10,30.5
Indiana,Information,2017,9,30.6
Indiana,Information,2017,8,31.2
Indiana,Information,2017,7,31.6
Indiana,Information,2017,6,32.1
Indiana,Information,2017,5,32.2
Indiana,Information,2017,4,32.0
Indiana,Information,2017,3,32.6
Indiana,Information,2017,2,32.3
Indiana,Information,2017,1,32.5
Indiana,Information,2016,12,32.5
Indiana,Information,2016,11,32.4
Indiana,Information,2016,10,32.7
Indiana,Information,2016,9,32.4
Indiana,Information,2016,8,32.7
Indiana,Information,2016,7,32.9
Indiana,Information,2016,6,33.2
Indiana,Information,2016,5,33.1
Indiana,Information,2016,4,32.9
Indiana,Information,2016,3,32.9
Indiana,Information,2016,2,33.0
