State,Date,Year,Month,Unemployment_Rate,Goods_Producing,Service_Providing,Mining_and_Logging,Construction,Manufacturing,Trade_Transport_and_Utilities,Information,Financial_Activities,Professional_and_Tech_Services,Education_and_Health_Services,Leisure_and_Hospitality,Government,Total_Tech_Employment_Thousands
New Hampshire,2020-04-01,2020,4,16.0,90.3,479.3,0.8,25.3,64.2,116.9,11.5,33.0,77.0,109.5,29.6,86.2,88.5
New Hampshire,2020-05-01,2020,5,11.8,93.1,500.2,0.9,27.3,64.9,122.7,11.5,33.2,78.6,111.2,39.1,86.0,90.1
New Hampshire,2020-06-01,2020,6,9.6,95.4,520.0,0.9,28.5,66.0,129.8,11.6,33.7,80.6,109.7,51.5,81.6,92.19999999999999
New Hampshire,2020-07-01,2020,7,8.3,95.5,528.2,0.9,28.7,65.9,132.0,11.7,33.9,81.7,109.9,61.9,74.5,93.4
New Hampshire,2020-08-01,2020,8,6.7,97.0,538.9,0.9,29.0,67.1,133.4,11.7,34.0,83.0,111.6,64.2,77.8,94.7
New Hampshire,2020-09-01,2020,9,6.1,97.0,549.1,0.9,29.1,67.0,133.0,11.8,33.8,82.7,115.6,62.3,86.9,94.5
New Hampshire,2020-10-01,2020,10,5.3,97.3,555.9,0.9,29.4,67.0,135.3,11.7,33.6,83.6,120.1,60.5,88.0,95.3
New Hampshire,2020-11-01,2020,11,4.9,97.0,556.3,0.9,29.0,67.1,138.0,11.7,33.8,83.7,120.5,57.3,88.3,95.4
New Hampshire,2020-12-01,2020,12,4.6,96.8,551.2,0.9,28.6,67.3,140.8,11.7,33.9,83.8,116.6,55.0,86.8,95.5
New Hampshire,2021-01-01,2021,1,4.3,94.6,543.7,0.8,26.9,66.9,137.6,11.5,33.7,83.4,115.9,54.9,84.5,94.9
New Hampshire,2021-02-01,2021,2,4.1,94.3,550.2,0.8,26.7,66.8,135.5,11.6,33.8,84.9,118.9,56.1,87.2,96.5
New Hampshire,2021-03-01,2021,3,4.0,94.8,553.6,0.8,26.8,67.2,134.7,11.7,33.8,84.1,121.1,57.3,88.5,95.8
New Hampshire,2021-04-01,2021,4,3.9,96.8,558.1,0.8,28.6,67.4,135.4,11.6,33.7,86.2,121.8,58.4,88.3,97.8
New Hampshire,2021-05-01,2021,5,3.8,97.6,565.9,0.9,29.4,67.3,136.7,11.7,33.8,87.4,121.3,63.7,88.2,99.10000000000001
New Hampshire,2021-06-01,2021,6,3.7,98.9,566.4,0.9,30.0,68.0,138.6,11.8,34.1,88.7,116.4,71.2,81.5,100.5
New Hampshire,2021-07-01,2021,7,3.5,99.9,569.9,0.9,30.5,68.5,138.8,11.9,34.3,90.4,115.9,77.4,76.8,102.30000000000001
New Hampshire,2021-08-01,2021,8,3.3,100.0,569.4,0.9,30.5,68.6,138.3,11.8,34.3,90.5,115.6,77.3,77.2,102.3
New Hampshire,2021-09-01,2021,9,3.0,99.5,569.3,0.9,30.4,68.2,135.4,11.7,33.7,89.0,120.0,69.1,86.9,100.7
New Hampshire,2021-10-01,2021,10,2.8,100.3,577.5,0.9,30.6,68.8,137.7,11.9,33.9,91.5,122.9,67.4,88.7,103.4
New Hampshire,2021-11-01,2021,11,2.6,100.1,577.3,0.9,30.2,69.0,139.4,11.9,33.9,91.9,123.8,64.0,88.9,103.80000000000001
New Hampshire,2021-12-01,2021,12,2.5,99.7,576.7,0.8,29.5,69.4,140.6,11.9,33.8,91.5,122.1,64.1,89.3,103.4
New Hampshire,2022-01-01,2022,1,2.4,98.1,565.4,0.8,28.1,69.2,137.3,11.8,33.8,91.2,119.3,62.7,86.2,103.0
New Hampshire,2022-02-01,2022,2,2.3,98.3,576.1,0.8,28.0,69.5,136.5,11.9,33.8,92.2,123.9,64.7,89.7,104.10000000000001
New Hampshire,2022-03-01,2022,3,2.3,99.2,577.4,0.8,28.4,70.0,137.1,11.9,33.7,92.9,123.6,65.0,89.6,104.80000000000001
New Hampshire,2022-04-01,2022,4,2.3,100.5,581.2,0.8,29.8,69.9,137.9,11.8,34.0,94.6,124.4,65.9,88.8,106.39999999999999
New Hampshire,2022-05-01,2022,5,2.3,101.4,584.5,0.9,30.5,70.0,138.3,12.0,34.1,95.3,122.9,70.0,87.8,107.3
New Hampshire,2022-06-01,2022,6,2.4,102.4,585.5,0.9,31.0,70.5,139.2,12.0,34.2,96.7,118.1,77.1,83.1,108.7
New Hampshire,2022-07-01,2022,7,2.4,103.6,587.9,0.9,31.6,71.1,139.8,12.2,34.5,98.5,117.6,82.7,77.2,110.7
New Hampshire,2022-08-01,2022,8,2.5,103.1,587.5,0.9,31.5,70.7,139.7,12.2,34.5,98.7,117.6,82.3,77.2,110.9
New Hampshire,2022-09-01,2022,9,2.6,102.6,591.0,0.9,31.3,70.4,138.1,12.0,33.9,97.7,123.4,73.3,88.0,109.7
New Hampshire,2022-10-01,2022,10,2.6,102.7,591.3,0.9,31.4,70.4,139.3,12.0,33.9,97.8,125.4,70.1,88.4,109.8
New Hampshire,2022-11-01,2022,11,2.5,102.8,592.0,0.9,31.2,70.7,141.2,12.1,34.0,97.7,126.3,67.2,88.9,109.8
New Hampshire,2022-12-01,2022,12,2.5,102.5,592.5,0.8,30.6,71.1,143.3,12.1,34.1,96.9,124.8,68.6,88.4,109.0
New Hampshire,2023-01-01,2023,1,2.4,100.9,582.8,0.8,29.6,70.5,140.5,12.1,34.1,95.9,121.7,68.2,86.2,108.0
New Hampshire,2023-02-01,2023,2,2.3,100.6,589.9,0.8,29.4,70.4,138.9,12.0,34.2,96.3,126.5,68.4,89.3,108.3
New Hampshire,2023-03-01,2023,3,2.2,101.0,590.3,0.8,29.7,70.5,138.7,12.0,34.2,96.7,126.6,68.2,89.6,108.7
New Hampshire,2023-04-01,2023,4,2.2,102.4,591.2,0.8,31.1,70.5,138.4,11.8,34.2,98.0,127.3,68.3,88.8,109.8
New Hampshire,2023-05-01,2023,5,2.2,103.2,597.8,0.8,31.6,70.8,140.0,11.9,34.3,98.8,126.6,72.7,88.8,110.7
New Hampshire,2023-06-01,2023,6,2.2,104.4,602.3,0.9,32.2,71.3,141.8,12.0,34.7,100.4,122.5,81.3,83.6,112.4
New Hampshire,2023-07-01,2023,7,2.2,104.7,597.2,0.9,32.7,71.1,140.3,11.9,34.5,100.0,121.2,84.7,78.4,111.9
New Hampshire,2023-08-01,2023,8,2.3,104.1,595.9,0.9,32.5,70.7,140.5,11.8,34.6,100.0,120.5,84.4,78.0,111.8
New Hampshire,2023-09-01,2023,9,2.3,103.6,599.9,0.9,32.4,70.3,139.2,11.6,34.2,99.0,126.8,75.7,88.5,110.6
New Hampshire,2023-10-01,2023,10,2.3,103.3,600.1,0.9,32.5,69.9,140.3,11.6,33.9,99.0,128.1,72.7,89.8,110.6
New Hampshire,2023-11-01,2023,11,2.3,102.9,600.3,0.9,32.2,69.8,142.1,11.6,33.8,99.0,129.3,69.6,90.2,110.6
New Hampshire,2023-12-01,2023,12,2.3,102.9,602.0,0.8,31.8,70.3,143.6,11.6,33.9,98.3,127.8,71.4,90.7,109.89999999999999
New Hampshire,2024-01-01,2024,1,2.3,100.9,589.9,0.8,30.7,69.4,139.9,11.5,33.6,97.6,124.5,70.3,88.0,109.1
New Hampshire,2024-02-01,2024,2,2.3,100.4,596.7,0.8,30.4,69.2,138.6,11.4,33.5,97.3,129.6,70.8,91.1,108.7
New Hampshire,2024-03-01,2024,3,2.4,100.7,598.2,0.9,30.6,69.2,138.7,11.4,33.4,97.4,130.4,70.5,91.8,108.80000000000001
New Hampshire,2024-04-01,2024,4,2.4,102.0,596.1,0.9,31.9,69.2,138.1,11.3,33.4,99.0,130.0,69.8,89.7,110.3
New Hampshire,2024-05-01,2024,5,2.5,102.4,599.4,0.9,32.6,68.9,139.2,11.4,33.5,99.8,126.5,76.1,87.8,111.2
New Hampshire,2024-06-01,2024,6,2.5,103.7,608.9,0.9,33.4,69.4,140.9,11.4,34.0,101.0,126.0,83.8,85.5,112.4
New Hampshire,2024-07-01,2024,7,2.6,103.5,603.8,0.9,33.5,69.1,139.5,11.4,34.2,100.9,124.5,87.3,79.5,112.30000000000001
New Hampshire,2024-08-01,2024,8,2.6,103.0,603.5,0.9,33.5,68.6,140.0,11.4,34.1,100.8,124.3,85.6,80.9,112.2
New Hampshire,2024-09-01,2024,9,2.7,102.2,605.9,0.9,33.2,68.1,138.0,11.2,33.7,100.1,129.8,77.4,90.4,111.3
New Hampshire,2024-10-01,2024,10,2.8,102.0,606.0,0.9,33.2,67.9,138.3,11.3,33.7,100.1,131.6,74.8,91.0,111.39999999999999
New Hampshire,2024-11-01,2024,11,2.9,101.8,605.8,0.9,32.8,68.1,139.9,11.3,33.7,99.7,133.1,71.0,92.0,111.0
New Hampshire,2024-12-01,2024,12,3.0,101.5,607.0,0.9,32.5,68.1,142.1,11.3,33.7,99.0,131.4,73.2,91.4,110.3
New Hampshire,2025-01-01,2025,1,3.0,99.4,593.9,0.8,30.8,67.8,138.7,11.3,33.4,97.5,127.0,72.4,88.9,108.8
New Hampshire,2025-02-01,2025,2,3.1,99.2,597.9,0.8,30.7,67.7,136.4,11.2,33.3,98.4,131.6,71.1,91.3,109.60000000000001
New Hampshire,2025-03-01,2025,3,3.2,99.1,600.5,0.8,30.7,67.6,137.2,11.3,33.2,97.3,132.7,72.2,91.7,108.6
New Hampshire,2025-04-01,2025,4,3.2,100.5,598.5,0.8,31.9,67.8,136.6,11.1,33.2,99.2,132.6,70.5,90.3,110.3
New Hampshire,2025-05-01,2025,5,3.2,101.5,602.8,0.9,32.8,67.8,137.0,11.1,33.4,100.3,129.2,77.4,88.8,111.39999999999999
New Hampshire,2025-06-01,2025,6,3.1,102.2,608.3,0.9,33.3,68.0,137.8,11.2,33.6,100.9,127.9,84.2,86.2,112.10000000000001
New Hampshire,2025-07-01,2025,7,3.1,102.8,604.0,0.9,33.8,68.1,137.0,11.2,33.8,100.9,126.9,88.3,78.9,112.10000000000001
New Hampshire,2025-08-01,2025,8,3.1,102.4,601.2,0.9,33.6,67.9,136.6,11.0,33.7,100.5,126.4,87.2,79.1,111.5
New Hampshire,2025-09-01,2025,9,3.2,101.5,601.3,0.9,33.2,67.4,135.1,10.9,33.3,99.3,131.1,77.8,88.2,110.2
New Hampshire,2025-10-01,2025,10,,101.6,601.6,0.9,33.6,67.1,135.1,10.9,33.5,99.2,132.0,76.7,88.5,110.10000000000001
New Hampshire,2025-11-01,2025,11,3.2,100.8,598.5,0.9,32.8,67.1,135.9,10.9,33.7,99.1,131.9,71.7,89.1,110.0
New Hampshire,2025-12-01,2025,12,3.2,100.0,597.8,0.9,32.1,67.0,138.2,10.9,33.6,98.6,130.9,71.8,87.9,109.5
New Hampshire,2026-01-01,2026,1,3.2,99.0,587.8,0.9,30.8,67.3,134.7,10.8,33.5,98.0,127.7,70.4,86.8,108.8
New Hampshire,2026-02-01,2026,2,3.2,98.1,594.1,0.9,30.2,67.0,133.1,10.8,33.4,98.5,131.8,71.1,89.2,109.3
New Jersey,2016-01-01,2016,1,4.9,386.0,3562.2,1.3,143.0,241.7,844.8,73.2,244.9,640.9,649.0,332.6,609.6,714.1
New Jersey,2016-02-01,2016,2,5.0,383.7,3583.2,1.3,140.3,242.1,837.9,73.2,244.5,643.1,654.4,334.6,628.1,716.3000000000001
New Jersey,2016-03-01,2016,3,5.0,389.8,3614.8,1.3,145.3,243.2,841.5,73.0,244.5,650.5,659.7,343.6,633.4,723.5
New Jersey,2016-04-01,2016,4,5.0,396.0,3650.6,1.3,152.0,242.7,846.4,73.7,246.1,664.1,660.2,357.2,632.1,737.8000000000001
New Jersey,2016-05-01,2016,5,5.0,400.4,3681.3,1.4,155.3,243.7,854.8,69.5,247.3,667.8,662.0,378.0,629.7,737.3
New Jersey,2016-06-01,2016,6,5.0,405.2,3730.8,1.4,157.8,246.0,862.6,74.2,250.7,678.3,661.4,404.5,623.1,752.5
New Jersey,2016-07-01,2016,7,5.0,406.8,3678.7,1.4,159.7,245.7,858.8,75.1,252.8,675.9,650.1,409.9,581.3,751.0
New Jersey,2016-08-01,2016,8,5.0,407.0,3662.4,1.4,159.8,245.8,857.8,74.3,252.9,677.3,646.4,407.2,572.6,751.5999999999999
New Jersey,2016-09-01,2016,9,4.9,404.3,3694.0,1.4,157.8,245.1,860.0,73.7,250.7,680.5,664.2,385.9,608.4,754.2
New Jersey,2016-10-01,2016,10,4.9,405.7,3707.8,1.4,158.7,245.6,867.9,72.8,250.5,678.4,672.4,367.3,627.3,751.1999999999999
New Jersey,2016-11-01,2016,11,4.8,405.2,3732.0,1.4,157.7,246.1,888.8,73.1,250.4,682.8,673.9,359.5,632.2,755.9
New Jersey,2016-12-01,2016,12,4.7,402.8,3743.3,1.3,154.8,246.7,900.0,74.1,251.4,685.5,675.0,357.2,628.3,759.6
New Jersey,2017-01-01,2017,1,4.6,388.9,3625.4,1.3,143.8,243.8,864.4,72.5,249.5,653.1,667.6,338.9,611.1,725.6
New Jersey,2017-02-01,2017,2,4.5,389.8,3643.7,1.2,144.6,244.0,854.2,73.7,250.3,654.8,672.8,340.8,629.4,728.5
New Jersey,2017-03-01,2017,3,4.4,392.2,3663.7,1.3,146.6,244.3,854.7,73.1,251.5,659.7,677.3,347.6,631.7,732.8000000000001
New Jersey,2017-04-01,2017,4,4.4,400.0,3689.7,1.3,153.8,244.9,858.7,72.3,251.1,666.2,680.6,361.5,629.8,738.5
New Jersey,2017-05-01,2017,5,4.4,406.5,3739.4,1.3,158.2,247.0,868.1,72.7,253.0,676.4,685.3,384.6,628.0,749.1
New Jersey,2017-06-01,2017,6,4.5,411.9,3798.2,1.3,161.1,249.5,880.7,73.8,256.7,687.4,682.9,413.2,628.0,761.1999999999999
New Jersey,2017-07-01,2017,7,4.5,411.8,3721.9,1.3,161.6,248.9,873.9,72.3,257.1,677.8,665.9,416.6,585.0,750.0999999999999
New Jersey,2017-08-01,2017,8,4.6,412.4,3708.3,1.3,162.4,248.7,873.5,72.4,256.7,678.5,662.4,415.1,577.3,750.9
New Jersey,2017-09-01,2017,9,4.6,410.5,3732.0,1.4,161.3,247.8,875.8,72.0,254.5,683.3,681.4,389.0,606.7,755.3
New Jersey,2017-10-01,2017,10,4.6,410.8,3754.8,1.4,161.2,248.2,879.0,71.6,254.5,685.7,690.8,376.4,627.1,757.3000000000001
New Jersey,2017-11-01,2017,11,4.6,410.8,3778.7,1.4,160.7,248.7,903.5,72.0,255.0,687.7,693.0,367.1,630.7,759.7
New Jersey,2017-12-01,2017,12,4.5,409.1,3789.1,1.4,158.2,249.5,913.0,72.2,255.9,688.0,695.1,365.1,629.7,760.2
New Jersey,2018-01-01,2018,1,4.4,393.1,3659.1,1.3,145.1,246.7,875.9,70.6,252.2,654.4,683.0,347.5,608.1,725.0
New Jersey,2018-02-01,2018,2,4.4,396.6,3682.7,1.3,148.2,247.1,865.8,72.7,252.3,657.6,691.7,348.8,626.4,730.3000000000001
New Jersey,2018-03-01,2018,3,4.3,399.4,3696.5,1.3,150.3,247.8,864.8,71.5,253.4,662.7,693.8,356.2,626.3,734.2
New Jersey,2018-04-01,2018,4,4.2,405.4,3726.3,1.4,156.1,247.9,865.4,70.7,254.0,674.0,693.3,370.6,628.1,744.7
New Jersey,2018-05-01,2018,5,4.1,410.6,3769.4,1.4,160.2,249.0,875.3,71.2,255.0,681.5,696.0,392.6,625.4,752.7
New Jersey,2018-06-01,2018,6,4.1,416.5,3829.0,1.4,163.2,251.9,882.9,72.5,258.1,691.4,693.3,424.5,629.6,763.9
New Jersey,2018-07-01,2018,7,4.0,415.9,3760.2,1.4,163.1,251.4,875.5,71.3,258.6,681.7,677.4,431.6,589.3,753.0
New Jersey,2018-08-01,2018,8,3.9,416.2,3742.7,1.4,163.1,251.7,871.3,71.9,258.1,683.1,672.1,431.2,581.3,755.0
New Jersey,2018-09-01,2018,9,3.8,413.6,3755.8,1.4,161.8,250.4,871.3,70.5,255.9,685.1,689.7,404.4,608.3,755.6
New Jersey,2018-10-01,2018,10,3.7,415.7,3784.6,1.4,163.0,251.3,879.0,70.2,255.6,693.3,699.9,387.9,627.1,763.5
New Jersey,2018-11-01,2018,11,3.7,414.8,3816.7,1.4,161.5,251.9,907.3,70.4,255.9,698.1,702.4,377.9,633.5,768.5
New Jersey,2018-12-01,2018,12,3.6,413.9,3817.4,1.4,159.8,252.7,914.4,70.0,256.5,693.1,704.4,377.5,629.9,763.1
New Jersey,2019-01-01,2019,1,3.5,401.7,3702.7,1.4,150.5,249.8,879.6,67.6,253.2,664.8,696.9,359.2,612.7,732.4
New Jersey,2019-02-01,2019,2,3.4,400.0,3716.2,1.3,148.7,250.0,866.8,68.0,253.0,667.7,702.8,360.7,628.2,735.7
New Jersey,2019-03-01,2019,3,3.3,404.0,3736.7,1.3,151.5,251.2,867.9,67.8,253.7,672.1,708.3,368.3,628.7,739.9
New Jersey,2019-04-01,2019,4,3.2,411.2,3763.3,1.4,159.0,250.8,865.3,67.7,253.8,685.6,707.2,380.1,631.2,753.3000000000001
New Jersey,2019-05-01,2019,5,3.2,415.3,3790.7,1.4,162.4,251.5,872.2,68.4,254.7,686.4,708.7,401.6,624.9,754.8
New Jersey,2019-06-01,2019,6,3.2,418.9,3852.8,1.4,164.1,253.4,883.3,69.6,257.8,696.9,706.2,429.6,631.8,766.5
New Jersey,2019-07-01,2019,7,3.3,420.4,3796.1,1.4,165.6,253.4,878.2,68.8,258.4,688.5,691.8,436.4,597.5,757.3
New Jersey,2019-08-01,2019,8,3.4,420.4,3776.7,1.5,167.0,251.9,877.2,70.2,258.3,690.2,686.8,433.9,584.7,760.4000000000001
New Jersey,2019-09-01,2019,9,3.6,418.4,3784.5,1.5,166.0,250.9,877.8,68.6,255.1,691.0,702.4,405.4,612.5,759.6
New Jersey,2019-10-01,2019,10,3.7,419.6,3807.3,1.5,166.8,251.3,884.9,68.9,254.7,696.4,710.1,390.6,630.0,765.3
New Jersey,2019-11-01,2019,11,3.8,418.3,3842.7,1.5,165.1,251.7,913.4,71.2,255.1,697.3,715.3,383.3,634.8,768.5
New Jersey,2019-12-01,2019,12,3.9,415.2,3843.8,1.5,161.2,252.5,919.2,70.9,256.2,693.0,715.1,384.4,632.5,763.9
New Jersey,2020-01-01,2020,1,4.0,405.0,3741.7,1.4,153.9,249.7,885.5,69.7,252.5,673.4,708.7,365.6,616.0,743.1
New Jersey,2020-02-01,2020,2,4.1,404.6,3754.7,1.4,152.9,250.3,874.4,70.3,253.1,672.2,715.1,367.9,631.1,742.5
New Jersey,2020-03-01,2020,3,4.1,406.7,3739.4,1.4,155.6,249.7,873.5,69.7,252.9,676.3,710.9,360.4,630.6,746.0
New Jersey,2020-04-01,2020,4,15.0,352.3,3134.0,1.4,131.2,219.7,720.0,66.9,241.5,605.8,598.6,182.3,602.9,672.6999999999999
New Jersey,2020-05-01,2020,5,15.4,370.8,3163.5,1.4,142.9,226.5,742.0,66.3,241.8,616.8,600.5,188.5,590.2,683.0999999999999
New Jersey,2020-06-01,2020,6,14.5,387.5,3260.2,1.4,152.2,233.9,781.2,66.1,244.0,628.9,617.7,214.0,588.0,695.0
New Jersey,2020-07-01,2020,7,14.4,391.9,3332.9,1.4,154.6,235.9,817.6,66.1,245.7,637.1,619.3,274.0,534.5,703.2
New Jersey,2020-08-01,2020,8,13.3,395.6,3383.1,1.4,156.6,237.6,823.9,66.6,247.0,643.0,625.2,290.3,544.6,709.6
New Jersey,2020-09-01,2020,9,7.4,396.1,3476.8,1.4,156.8,237.9,831.3,66.7,245.7,647.0,650.7,296.2,596.0,713.7
New Jersey,2020-10-01,2020,10,7.1,398.4,3530.8,1.4,158.3,238.7,849.6,67.3,249.0,663.0,663.4,294.9,598.2,730.3
New Jersey,2020-11-01,2020,11,7.2,397.7,3548.6,1.4,157.2,239.1,864.5,67.3,249.5,666.7,668.3,288.6,598.4,734.0
New Jersey,2020-12-01,2020,12,7.3,397.7,3556.6,1.4,155.8,240.5,877.5,67.0,250.3,670.7,669.3,282.8,594.0,737.7
New Jersey,2021-01-01,2021,1,7.4,385.8,3472.2,1.3,146.8,237.7,852.5,67.4,249.7,657.4,662.3,266.0,573.5,724.8
New Jersey,2021-02-01,2021,2,7.4,381.8,3493.2,1.3,142.4,238.1,840.5,68.3,250.2,660.6,670.6,270.1,588.8,728.9
New Jersey,2021-03-01,2021,3,7.3,389.7,3522.5,1.3,148.9,239.5,842.3,68.3,251.0,665.2,677.8,281.0,591.2,733.5
New Jersey,2021-04-01,2021,4,7.3,396.5,3570.5,1.3,156.2,239.0,843.5,69.4,252.0,680.4,679.6,301.1,595.3,749.8
New Jersey,2021-05-01,2021,5,7.0,400.2,3611.7,1.3,159.2,239.7,850.4,70.2,252.9,686.2,682.1,326.3,592.1,756.4000000000001
New Jersey,2021-06-01,2021,6,7.2,404.2,3675.8,1.3,161.1,241.8,863.2,70.9,256.0,694.1,682.4,358.0,596.0,765.0
New Jersey,2021-07-01,2021,7,6.9,405.8,3658.7,1.4,162.4,242.0,863.1,72.4,257.7,699.0,671.5,382.5,555.9,771.4
New Jersey,2021-08-01,2021,8,6.7,405.4,3645.4,1.4,162.1,241.9,862.0,72.0,258.1,693.3,665.9,380.2,557.3,765.3
New Jersey,2021-09-01,2021,9,6.2,405.4,3671.5,1.4,162.2,241.8,861.1,71.2,255.2,693.9,681.4,359.2,594.6,765.1
New Jersey,2021-10-01,2021,10,5.9,408.8,3740.7,1.4,163.9,243.5,884.2,72.2,257.5,720.6,692.1,349.2,607.1,792.8000000000001
New Jersey,2021-11-01,2021,11,5.6,409.8,3779.7,1.4,163.5,244.9,907.9,71.5,258.4,726.1,697.7,347.1,611.8,797.6
New Jersey,2021-12-01,2021,12,5.5,410.3,3805.2,1.4,162.6,246.3,925.8,71.4,261.0,726.8,700.5,348.9,610.2,798.1999999999999
New Jersey,2022-01-01,2022,1,5.2,396.0,3693.5,1.3,151.6,243.1,896.8,71.7,257.0,702.5,688.9,327.8,591.5,774.2
New Jersey,2022-02-01,2022,2,4.7,401.5,3741.1,1.3,153.6,246.6,900.8,73.2,258.1,708.5,701.0,334.4,605.6,781.7
New Jersey,2022-03-01,2022,3,4.3,406.7,3767.2,1.4,157.3,248.0,901.5,73.8,259.5,714.3,704.9,344.9,607.2,788.0999999999999
New Jersey,2022-04-01,2022,4,4.1,413.2,3795.4,1.4,162.5,249.3,900.7,75.4,260.5,722.7,706.9,356.8,609.0,798.1
New Jersey,2022-05-01,2022,5,3.8,416.7,3830.6,1.4,165.3,250.0,903.9,76.6,262.1,727.1,710.4,379.5,605.1,803.7
New Jersey,2022-06-01,2022,6,3.6,421.6,3884.9,1.5,167.4,252.7,912.5,77.5,265.8,730.1,709.6,411.5,608.2,807.6
New Jersey,2022-07-01,2022,7,3.3,423.8,3847.0,1.4,168.8,253.6,910.9,78.2,267.6,734.2,698.6,427.0,561.5,812.4000000000001
New Jersey,2022-08-01,2022,8,3.1,423.9,3835.0,1.5,169.2,253.2,910.0,78.8,268.2,728.2,695.7,424.6,561.0,807.0
New Jersey,2022-09-01,2022,9,3.3,422.0,3849.2,1.5,168.1,252.4,906.4,78.0,266.3,726.4,714.3,394.3,597.4,804.4
New Jersey,2022-10-01,2022,10,3.5,421.4,3862.0,1.5,167.5,252.4,913.6,78.6,265.5,727.9,720.4,378.2,611.8,806.5
New Jersey,2022-11-01,2022,11,3.7,421.5,3896.4,1.5,166.9,253.1,930.6,79.1,266.3,732.8,728.1,375.3,617.5,811.9
New Jersey,2022-12-01,2022,12,3.8,420.5,3907.3,1.5,164.6,254.4,939.4,78.5,266.9,731.6,732.6,375.9,614.6,810.1
New Jersey,2023-01-01,2023,1,3.9,410.0,3808.4,1.4,156.6,252.0,910.2,78.3,264.8,707.8,725.0,358.7,598.5,786.0999999999999
New Jersey,2023-02-01,2023,2,4.0,411.7,3824.8,1.4,157.7,252.6,897.5,78.7,265.6,709.2,733.3,360.0,614.4,787.9000000000001
New Jersey,2023-03-01,2023,3,4.1,414.7,3846.0,1.4,160.2,253.1,897.2,78.0,266.8,713.8,738.2,369.0,615.9,791.8
New Jersey,2023-04-01,2023,4,4.2,418.1,3850.2,1.4,164.5,252.2,888.6,77.9,266.7,713.7,737.7,378.6,617.4,791.6
New Jersey,2023-05-01,2023,5,4.2,422.8,3907.2,1.4,167.6,253.8,900.3,79.1,268.4,724.3,743.2,404.8,615.0,803.4
New Jersey,2023-06-01,2023,6,4.3,428.3,3974.2,1.4,170.4,256.5,911.6,79.7,272.6,732.4,747.3,437.5,616.6,812.1
New Jersey,2023-07-01,2023,7,4.4,427.8,3897.5,1.4,170.5,255.9,902.4,78.7,272.9,721.1,731.6,444.2,572.6,799.8000000000001
New Jersey,2023-08-01,2023,8,4.5,428.2,3884.2,1.5,170.6,256.1,902.2,78.1,273.4,717.3,727.5,442.5,569.6,795.4
New Jersey,2023-09-01,2023,9,4.5,426.6,3917.9,1.5,169.7,255.4,906.4,78.0,270.6,725.2,746.5,413.2,607.3,803.2
New Jersey,2023-10-01,2023,10,4.5,425.5,3918.9,1.5,169.4,254.6,912.9,77.1,269.0,720.6,751.6,393.6,623.5,797.7
New Jersey,2023-11-01,2023,11,4.5,424.3,3948.3,1.5,167.7,255.1,932.5,78.0,269.0,720.6,760.7,388.6,627.5,798.6
New Jersey,2023-12-01,2023,12,4.5,423.8,3964.2,1.5,165.8,256.5,940.2,78.6,270.0,719.3,764.9,390.6,627.9,797.9
New Jersey,2024-01-01,2024,1,4.5,410.1,3850.3,1.4,156.1,252.6,906.5,77.6,267.1,696.1,756.2,370.3,607.6,773.7
New Jersey,2024-02-01,2024,2,4.5,410.9,3869.8,1.4,156.5,253.0,892.8,77.8,267.0,698.1,764.5,371.6,628.4,775.9
New Jersey,2024-03-01,2024,3,4.5,415.4,3893.7,1.4,160.0,254.0,894.3,78.0,267.9,703.8,770.5,379.9,628.3,781.8
New Jersey,2024-04-01,2024,4,4.6,419.9,3909.5,1.5,164.3,254.1,890.7,77.6,267.8,709.4,772.7,389.1,629.7,787.0
New Jersey,2024-05-01,2024,5,4.6,423.2,3947.7,1.5,166.9,254.8,897.9,77.1,268.7,714.4,776.7,413.3,625.2,791.5
New Jersey,2024-06-01,2024,6,4.6,428.3,4011.1,1.5,169.5,257.3,908.0,77.6,272.8,722.8,777.8,446.1,628.2,800.4
New Jersey,2024-07-01,2024,7,4.7,427.2,3927.5,1.5,169.3,256.4,897.7,76.9,272.4,708.0,762.8,450.9,583.9,784.9
New Jersey,2024-08-01,2024,8,4.7,427.9,3907.4,1.5,170.2,256.2,895.1,77.8,272.2,705.9,758.3,445.0,579.7,783.6999999999999
New Jersey,2024-09-01,2024,9,4.7,425.8,3947.1,1.5,169.1,255.2,899.2,76.9,270.5,713.5,779.9,418.7,618.6,790.4
New Jersey,2024-10-01,2024,10,4.7,424.7,3960.4,1.5,168.4,254.8,905.4,76.5,269.5,717.6,785.3,401.7,634.1,794.1
New Jersey,2024-11-01,2024,11,4.8,423.9,3984.9,1.5,167.5,254.9,923.9,77.2,269.7,718.5,792.3,395.5,638.0,795.7
New Jersey,2024-12-01,2024,12,4.8,422.4,3998.7,1.5,165.6,255.3,932.1,76.0,271.0,719.1,795.7,397.8,637.1,795.1
New Jersey,2025-01-01,2025,1,4.9,408.3,3890.7,1.5,155.5,251.3,901.4,75.5,267.6,695.9,787.8,374.3,621.4,771.4
New Jersey,2025-02-01,2025,2,5.0,408.6,3904.4,1.5,155.6,251.5,892.5,75.3,267.6,699.7,794.2,372.7,635.8,775.0
New Jersey,2025-03-01,2025,3,5.1,414.8,3921.7,1.4,161.1,252.3,890.0,74.7,268.4,704.5,798.1,382.1,636.8,779.2
